bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4
52,2478.336588,3168.309041,3820.949523,4160.596804,4700.672702,5044.976611,5618.317876,5709.77169,6096.332272,5950.167171,6197.795539,6791.466736,7112.998381,16580.6226,17839.01646,19919.64139,20779.29096,22470.58202,24642.48511,27595.9131,30206.70484,35487.81469,38288.8655,45086.15122,61999.1123,86351.47303,139469.7947,170913.5936,1614.370723,2515.047557,3519.105359,3848.097296,4513.993256,4761.128575,5087.412798,5690.145789,6370.923899,6634.697247,6987.810073,7352.019004,7748.893137,15438.58474,16662.4149,18238.80907,19530.98549,21177.12436,22754.4165,24875.93108,26485.84094,29525.41555,30651.20673,33278.1552,35031.58159,39251.36544,41260.37257,42377.87451,1413.199038,2163.379225,3284.804018,3492.849179,3961.273684,4195.439179,4475.75506,5133.537515,5434.43657,6135.168005,6269.789496,6746.833384,6949.996611,14697.38127,16009.72567,17199.29444,19009.01672,20454.16183,22130.78733,24160.59205,25710.37949,28460.85153,29486.36023,30518.29891,33742.60482,36723.50959,39648.96043,40989.30631
53,2478.336588,3046.290243,3670.227255,3985.963719,4486.365105,4811.549843,5346.873578,5440.453509,5803.977923,5682.136127,5923.210629,6486.827747,6791.466736,16167.99704,17372.02901,19352.70624,20161.96434,21744.04661,23757.31426,26518.84088,28855.15027,33641.30214,36070.76373,41965.26363,57022.37627,76771.54965,121789.767,150859.5188,1614.370723,2354.865859,3330.074122,3634.595802,4273.490005,4452.195933,4761.128575,5370.40596,6026.128964,6291.196391,6628.15423,6974.055225,7352.019004,15049.60897,16201.64754,17731.58526,18974.59948,20577.15966,22058.07719,24083.53776,25590.75889,28447.46892,29525.41555,31957.48499,33737.48689,37903.53627,39949.62044,41135.55032,1296.61206,1998.172602,3103.62704,3262.193442,3714.024439,3922.842213,4149.973777,4799.390912,5103.435468,5777.105004,5937.701068,6377.461168,6586.821253,14290.47195,15572.40874,16706.8747,18457.57866,19846.01435,21450.97615,23393.68785,24876.26516,27467.44599,28456.65548,29449.05282,32570.32872,35493.10926,38382.839,39780.29506
54,2478.336588,2927.215192,3523.552119,3816.210192,4278.082774,4585.090596,5084.040055,5180.559862,5522.782111,5426.083732,5662.024856,6197.795539,6486.827747,15765.25149,16917.88763,18803.39641,19567.23762,21048.08278,22915.87757,25502.52717,27595.9131,31944.6995,34058.50328,39200.45244,52715.20939,68960.52711,107706.1463,134491.643,1614.370723,2198.204618,3145.679432,3426.549767,4039.358725,4151.353185,4444.242141,5060.892258,5693.3406,5961.161503,6283.813241,6613.692611,6974.055225,14667.51984,15749.46755,17235.18403,18431.27427,19993.19654,21382.12283,23316.02428,24727.526,27414.49008,28447.46892,30717.41347,32514.6646,36620.20525,38699.35806,39946.00629,1233.91193,1836.557292,2926.913172,3037.132399,3473.0993,3657.653295,3833.309151,4475.75506,4784.074241,5432.884924,5619.984792,6024.744674,6241.276346,13889.96063,15142.99372,16224.55205,17918.11619,19252.47641,20789.41695,22648.73992,24069.86416,26508.67491,27467.44599,28433.38644,31454.53961,34319.74437,37175.96863,38624.96273
55,2478.336588,2810.979547,3380.764899,3651.13699,4075.579524,4365.297004,4829.422245,4929.612455,5252.127671,5181.23185,5413.288405,5923.210629,6197.795539,15372.051,16476.09058,18270.93637,18993.93308,20380.86145,22115.10946,24542.12375,26420.10699,30380.98864,32225.49716,36735.73541,48954.31923,62486.40309,96267.64082,120931.5851,1614.370723,2044.950074,2965.754367,3223.754988,3811.352606,3858.293226,4136.360757,4761.128575,5371.950494,5643.82371,5953.837906,6269.739306,6613.692611,14292.14448,15305.65036,16749.27918,17900.57593,19424.62728,20725.7064,22572.28492,23894.53661,26423.8227,27414.49008,29550.93213,31357.53556,35397.00465,37505.66505,38806.09671,1233.91193,1678.418294,2754.500545,2817.467073,3238.261263,3399.577875,3525.389484,4162.14759,4475.75506,5101.72694,5315.732638,5687.589161,5912.114971,13495.7054,14721.27752,15752.03152,17390.25979,18673.04862,20145.41166,21924.85518,23289.86187,25582.82643,26516.46144,27467.44599,30391.34251,33199.65084,36024.38937,37519.92834
56,2478.336588,2697.483807,3241.714551,3490.555481,3878.622228,4151.884155,4582.648526,4687.164423,4991.441593,4946.86782,5176.138599,5662.024856,5923.210629,14988.07517,16046.16119,17754.59418,18440.95153,19740.69337,21352.21832,23633.27426,25319.92889,28935.5827,30549.46151,34526.06532,45644.43387,57044.30239,86823.08249,109551.1072,1614.370723,1894.993281,2790.139865,3026.017242,3589.237303,3572.724062,3837.112965,4470.66759,5061.390328,5338.471122,5637.355327,5941.108007,6269.739306,13923.31555,14869.9789,16273.55704,17382.08893,18870.87372,20088.02592,21851.27671,23090.28839,25473.01055,26423.8227,28451.81002,30261.07755,34229.94338,36364.94336,37712.91369,1233.91193,1523.645433,2586.234983,2603.007732,3009.284916,3148.336676,3225.86278,3858.114929,4177.920049,4782.907472,5024.111135,5364.99328,5598.204591,13107.56839,14307.06378,15289.02923,16873.65456,18107.25347,19518.29642,21221.18704,22535.02367,24688.29675,25601.59454,26547.73348,29377.18662,32129.38207,34924.48012,36462.08262
57,2478.336588,2586.633032,3106.257695,3334.286935,3686.989964,3944.582934,4343.36902,4452.797819,4740.191187,4722.337755,4949.79018,5413.288405,5662.024856,14613.01733,15627.64636,17253.67851,17907.26604,19126.01628,20624.65704,22772.05432,24288.50111,27595.9131,29011.59065,32534.81932,42710.86287,52413.57882,78913.61245,99890.71317,1614.370723,1748.229856,2618.684265,2833.151685,3372.790156,3294.3679,3546.147173,4189.088644,4761.128575,5044.443686,5333.561428,5626.804798,5941.108007,13560.87108,14442.24328,15807.71596,16875.41524,18331.3856,19468.32154,21152.01515,22313.37435,24559.77934,25473.01055,27414.49008,29220.75837,33115.36794,35273.88547,36663.76564,1233.91193,1372.133113,2421.969553,2393.573363,2785.95575,2903.664724,2934.395468,3563.230198,3890.04802,4475.75506,4744.353903,5056.039366,5298.514276,12725.41561,13900.16254,14835.27185,16367.95949,17554.63415,18907.43959,20536.9325,21804.18907,23823.58192,24720.88682,25671.06708,28408.82864,31105.7767,33872.92363,35448.5617
58,2478.336588,2478.336588,2974.258137,3182.161896,3500.473242,3743.138949,4111.254052,4226.12133,4497.880623,4507.040639,4733.526862,5176.138599,5413.288405,14246.58387,15220.11516,16767.53592,17391.91614,18535.38335,19930.09722,21954.92007,23319.74004,26351.09699,27595.9131,30731.94284,40094.28815,48431.01576,72207.71175,91607.66884,1614.370723,1614.370723,2451.242884,2644.982296,3161.799483,3022.960311,3263.130366,3915.995801,4470.66759,4761.128575,5041.714351,5325.919392,5626.804798,13204.65423,14022.24049,15351.46569,16380.17344,17805.63884,18865.87287,20473.57021,21562.47555,23682.02047,24559.77934,26434.00141,28232.47833,32049.92807,34229.44616,35656.15786,1233.91193,1233.91193,2261.564145,2188.991178,2568.06951,2665.310447,2650.671224,3277.09129,3611.651525,4179.645779,4475.75506,4759.884912,5012.103598,12349.11681,13500.39002,14390.49613,15872.84686,17014.75354,18312.23988,19871.32944,21096.26625,22987.27035,23872.51594,24834.54652,27483.30059,30125.93008,32866.67573,34476.72376
59,2478.336588,2478.336588,2845.586423,3034.019589,3318.873277,3547.311554,3885.992718,4006.768212,4264.047827,4300.423123,4526.693953,4949.79018,5176.138599,13888.49356,14823.15748,16295.54839,16894.00267,17967.45287,19266.40656,21178.66379,22408.24629,25191.66771,26288.78402,29092.55893,37747.04719,44973.54391,66460.6073,84441.86139,1614.370723,1614.370723,2287.677625,2461.341363,2956.063914,2758.249438,2987.746907,3651.01607,4189.540975,4487.956071,4761.128575,5037.616557,5325.919392,12854.51309,13609.77414,14904.52689,15895.99785,17293.1341,18279.99649,19815.06274,20836.3544,22837.77644,23682.02047,25505.88485,27292.52055,31030.54641,33228.81759,34687.77528,1233.91193,1233.91193,2104.885087,1989.096159,2355.431592,2433.034846,2374.38988,2999.319116,3342.274186,3893.999131,4217.663392,4475.75506,4738.112947,11978.54538,13107.56839,13954.44845,15388.00156,16487.19309,17732.1245,19223.65405,20410.22722,22178.03593,23054.78426,24035.52292,26597.88151,29187.16913,31902.93815,33544.12826
60,2478.336588,2478.336588,2720.119437,2889.707373,3142.001324,3356.872939,3667.291592,3794.39441,4038.261685,4101.974913,4328.691912,4733.526862,4949.79018,13538.47689,14436.38287,15837.13095,16412.68299,17420.97908,18631.62892,20440.37559,21549.21239,24109.35483,25078.48192,27595.9131,35630.43585,41946.78306,61488.09949,78192.81205,1614.370723,1614.370723,2127.856608,2282.068998,2755.391775,2499.995275,2719.697426,3393.797783,3917.311183,4224.39586,4491.169708,4761.128575,5037.616557,12510.30051,13204.65423,14466.63063,15422.5378,16793.39533,17710.04369,19175.66107,20133.84864,22025.22786,22837.77644,24626.12944,26397.50781,30054.39173,32269.40696,33756.46688,1233.91193,1233.91193,1951.804775,1793.730625,2147.856486,2206.610728,2105.266415,2729.555989,3081.48827,3618.274349,3969.477178,4202.935971,4475.75506,11613.57822,12721.52549,13526.88441,14913.12051,15971.55193,17166.54759,18593.21856,19745.10325,21394.63178,22266.10851,23271.57248,25750.07265,28287.03005,30979.13449,32648.51747
61,2478.336588,2478.336588,2597.740013,2749.080241,2969.678055,3171.607294,3454.873525,3588.676841,3820.119511,3911.224689,4138.970682,4526.693953,4733.526862,13196.27552,14059.41935,15391.72954,15947.16673,16894.80381,18023.96677,19737.4101,20738.34496,23096.90346,23954.88566,26224.56381,33712.72075,39277.25693,57149.21813,72703.85296,1614.370723,1614.370723,1971.653826,2107.012693,2559.600517,2247.968977,2458.697799,3144.009106,3653.56734,3969.953702,4231.249825,4495.748589,4761.128575,12171.87392,12806.69682,14037.51793,14959.4568,16305.96846,17155.39826,18554.57792,19453.86579,21242.6816,22025.22786,23791.11811,25544.3652,29118.8552,31348.8168,32860.2317,1233.91193,1233.91193,1802.201337,1602.743833,1945.167254,1985.821986,1843.030021,2467.464147,2828.892491,3351.967073,3730.639597,3940.768958,4224.307591,11254.09558,12342.09466,13107.56839,14447.91213,15467.44593,16614.98868,17979.36902,19099.98073,20635.88453,21505.01045,22540.47322,24937.57545,27423.2385,30092.88898,31787.79986
62,2478.336588,2478.336588,2478.336588,2612.00035,2801.732988,2991.310036,3248.476543,3389.31184,3609.244766,3727.736471,3957.024716,4328.691912,4526.693953,12861.64169,13691.91236,14958.8191,15496.71182,16387.84906,17441.76568,19067.35748,19971.79863,22147.92513,22909.21369,24963.75467,31967.6541,36906.98746,53334.44669,67851.01805,1614.370723,1614.370723,1818.948824,1936.026901,2368.516183,2001.952232,2204.478202,2901.336667,3397.923254,3724.168435,3980.823316,4240.824716,4495.748589,11839.09513,12415.7239,13616.93927,14506.43195,15830.42018,16615.47459,17951.06752,18795.37804,20488.56029,21242.6816,22997.58098,24730.28739,28221.52931,30464.82716,31997.20624,1233.91193,1233.91193,1655.958318,1415.991605,1747.195043,1770.462937,1587.423231,2212.724396,2584.110006,3094.606355,3500.634626,3688.645283,3983.106577,10899.98101,11969.1145,12696.27318,13992.09577,14974.50685,16076.95123,17381.48332,18473.99738,19900.6891,20770.10845,21840.18468,24158.27216,26593.692,29242.00751,30960.03543
63,2478.336588,2478.336588,2478.336588,2478.336588,2638.003951,2815.7871,3047.852836,3196.013732,3405.284981,3551.106388,3782.388583,4138.970682,4328.691912,12534.33769,13333.5238,14537.90165,15060.62096,15899.11031,16883.50057,18428.0182,19246.11984,21256.77384,21933.81231,23800.92292,30373.34965,34789.66749,49957.55281,63535.1039,1614.370723,1614.370723,1669.626396,1768.972644,2181.972912,1761.736668,1956.782229,2665.484306,3150.015608,3486.609269,3739.383166,3995.754832,4240.824716,11511.8302,12031.56305,13204.65423,14063.15316,15366.33675,16089.71581,17364.423,18157.41771,19761.39269,20488.56029,22242.55507,23952.71013,27360.18912,29615.37988,31165.6531,1233.91193,1233.91193,1512.964379,1233.91193,1553.778631,1560.337708,1338.201123,1965.034856,2346.786595,2845.751946,3278.983386,3446.001525,3751.540671,10551.12124,11602.42865,12292.77964,13545.40126,14492.38159,15551.96129,16798.96928,17866.33874,19188.00384,20060.10984,21168.82989,23410.20858,25796.4442,28424.46087,30163.42234
64,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2644.854274,2852.767822,3008.513534,3207.909889,3380.95979,3614.633084,3957.024716,4138.970682,12214.13541,12983.93106,14128.50465,14638.2383,15427.65041,16347.76345,17817.38086,18558.19884,20418.44264,21021.98239,22725.31108,28911.42202,32887.90324,46949.81021,59675.90382,1614.370723,1614.370723,1614.370723,1614.370723,1999.812478,1614.370723,1715.366074,2436.171911,2909.5023,3256.87334,3506.457618,3759.981931,3995.754832,11189.94924,11654.04732,12800.43104,13629.32263,14913.32298,15577.59206,16793.9739,17539.07289,19059.80511,19761.39269,21523.34953,23209.28521,26532.77557,28798.5643,30363.95068,1233.91193,1233.91193,1373.113024,1233.91193,1364.764006,1355.259658,1233.91193,1724.109818,2116.588996,2604.991853,3065.240871,3212.315457,3529.046051,10207.40601,11241.88566,11896.87631,13107.56839,14020.73135,15039.56629,16231.26292,17276.23498,18496.84618,19373.80396,20524.67948,22691.57874,25029.69088,27638.36968,29396.28509
65,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2662.999287,2826.55776,3016.80971,3216.948663,3453.361806,3782.388583,3957.024716,11900.81581,12642.8262,13730.17943,14228.94651,14972.59415,15833.25261,17233.60277,17905.22843,19628.4768,20167.83682,21727.65761,27566.32044,31171.19569,44255.84028,56207.95872,1614.370723,1614.370723,1614.370723,1614.370723,1821.883854,1614.370723,1614.370723,2213.134362,2676.060927,3034.583494,3281.607176,3532.989995,3759.981931,10873.32632,11283.01496,12404.04625,13204.65423,14471.00119,15078.59892,16239.0839,16939.48364,18382.51357,19059.80511,20837.51538,22497.85843,25737.3805,28012.60459,29590.58391,1233.91193,1233.91193,1236.30234,1233.91193,1233.91193,1233.91193,1233.91193,1489.678674,1893.203386,2371.940114,2858.993012,2987.102363,3315.101899,9868.728067,10887.33873,11508.3591,12678.3465,13559.231,14539.33386,15677.82685,16702.95789,17826.28852,18710.05586,19906.1376,22000.7113,24291.75736,26881.99103,28657.06376
66,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2649.907334,2831.693605,3058.749318,3298.208067,3614.633084,3782.388583,11594.16853,12309.91512,13342.49971,13832.16398,14533.12329,15338.76286,16674.99291,17284.66852,18882.90071,19366.18253,20799.94847,26324.80804,29614.44164,41830.57179,53077.38355,1614.370723,1614.370723,1614.370723,1614.370723,1648.042818,1614.370723,1614.370723,1996.120543,2449.387404,2819.386283,3064.421906,3314.300314,3532.989995,10561.83927,10918.30925,12015.28432,12788.8729,14039.01027,14592.25593,15699.14873,16357.83835,17728.31671,18382.51357,20182.81916,21816.45023,24972.23331,27255.84824,28844.13577,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1261.484947,1676.333989,2146.234787,2659.854047,2769.911738,3109.226393,9534.982999,10538.64559,11127.03101,12257.49403,13107.56839,14050.85069,15138.1487,16145.81817,17175.45457,18067.80056,19311.7294,21336.05733,23581.08726,26153.70644,27944.30439
67,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2652.288257,2906.060313,3148.832192,3453.361806,3614.633084,11293.99145,11984.9168,12965.06022,13447.34235,14108.47206,14863.17693,16139.99677,16694.21548,18178.15591,18612.42234,19935.21618,25175.55086,28196.80572,39636.98607,50239.46795,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1784.892437,2229.19468,2610.950136,2854.519007,3103.468182,3314.300314,10255.36957,10559.77832,11633.93731,12381.7142,13617.0048,14118.1052,15173.59422,15793.37046,17096.08937,17728.31671,19557.22004,21163.23857,24235.68897,26526.75574,28123.27967,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1465.701808,1927.536117,2467.464147,2560.324337,2910.973132,9206.069167,10195.6683,10752.70177,11844.77813,12665.44371,13573.72157,14611.73977,15604.1629,16543.51586,17446.03781,18740.08985,20696.17945,22896.23233,25452.01106,27256.65027
68,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2758.600578,3004.919075,3298.208067,3453.361806,11000.09029,11667.56261,12597.47553,13073.96419,13697.92308,14405.45763,15627.1831,16131.77557,17511.04844,17902.47278,19127.37621,24108.79094,26900.86149,37644.42264,47656.84156,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,2015.211579,2408.963708,2651.540607,2900.079943,3103.468182,9953.802213,10207.27493,11259.80455,11982.92377,13204.65423,13655.71014,14661.87447,15245.35545,16484.77672,17096.08937,18958.84959,20536.54369,23526.21724,25823.89128,27426.77247,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1261.043455,1715.524869,2281.487281,2357.949514,2719.927949,8881.887616,9858.273118,10385.18762,11439.97428,12232.56889,13107.56839,14098.13364,15077.37323,15929.68858,16843.82731,18189.95383,20079.74205,22235.84338,24775.50402,26592.83403
69,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2616.107739,2866.176013,3148.832192,3298.208067,10712.27828,11357.59564,12239.37879,12711.54088,13300.80367,13964.64099,15135.23206,15595.44183,16878.70388,17232.69514,18371.09287,23116.08402,25711.92997,35827.29068,45298.05651,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1807.18172,2213.134362,2455.151783,2703.750344,2900.079943,9657.025572,9860.656337,10892.69232,11592.25688,12801.64208,13204.65423,14163.47016,14713.10803,15893.38896,16484.77672,18385.9942,19934.81472,22842.393,25145.91428,26753.44818,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1509.900811,2101.609284,2162.422836,2535.706061,8562.341986,9526.330305,10024.31098,11042.86591,11808.66707,12652.02926,13596.88498,14564.86217,15333.23071,16260.28437,17660.14721,19485.50258,21598.66204,24122.87971,25951.67055
70,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2732.330756,3004.919075,3148.832192,10430.37577,11054.77007,11890.42068,12359.61068,12916.48245,13539.8299,14662.92471,15083.47399,16278.52883,16599.83714,17661.66871,22190.08757,24617.56502,34164.07816,43136.48163,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,2023.186797,2265.038752,2514.120144,2703.750344,9364.931289,9519.784119,10532.41358,11209.47798,12407.66525,12764.53993,13677.88699,14195.97957,15320.99646,15893.38896,17837.07944,19356.61763,22182.88747,24491.57179,26102.2121,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1310.381325,1927.536117,1973.403926,2357.949514,8247.33843,9199.714015,9669.900266,10653.2441,11393.47205,12206.75765,13107.56839,14066.07264,14753.43925,15694.5759,17149.57889,18912.30361,20983.51338,23492.91987,25332.05047
71,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2603.129754,2866.176013,3004.919075,10154.20991,10758.85062,11550.26838,12017.73692,12544.36627,13130.18859,14209.13371,14594.28081,15708.17779,16000.98352,16994.9528,21324.38832,23607.14925,32636.58214,41149.43195,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1838.861785,2080.907242,2330.853961,2514.120144,9077.414155,9184.524006,10178.78767,10834.3603,12022.43329,12334.98763,13204.65423,13693.35572,14766.72531,15320.99646,17310.65641,18800.6246,21546.46034,23859.69156,25472.03566,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1758.99228,1790.574515,2186.324894,7936.785534,8878.302135,9321.789573,10270.9072,10986.72781,11771.42161,12629.7773,13580.47562,14189.6478,15145.91675,16657.23368,18359.06577,20389.29913,22884.48653,24732.93434
72,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2732.330756,2866.176013,9883.614348,10469.61196,11218.60466,11685.50634,12183.89741,12734.93744,13772.81495,14126.40467,15165.52454,15433.51396,16367.26432,20513.36099,22671.57384,31229.3051,39317.47787,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1659.915024,1902.481,2153.638338,2330.853961,8794.371995,8854.745738,9831.640056,10466.68541,11645.66778,11915.63463,12743.32332,13204.65423,14229.75328,14766.72531,16805.38952,18265.60445,20931.95264,23249.17577,24861.9515,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1595.719383,1613.636686,2020.521261,7630.594242,8561.976158,8979.818499,9895.660553,10588.18799,11345.70301,12163.12295,13107.56839,13641.22419,14613.56638,16182.1658,17824.78135,19814.99166,22296.51556,24153.34724
73,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2603.129754,2732.330756,9618.428926,10186.83822,10895.12695,11362.52759,11834.55099,12353.34848,13353.0001,13678.50798,14648.63741,14895.06705,15775.32843,19752.05184,21802.9827,29928.97744,37623.89249,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1729.500445,1982.179981,2153.638338,8515.705568,8530.322918,9490.802082,10106.24291,11277.10175,11506.13428,12293.46665,12729.32287,13709.30614,14229.75328,16320.04576,17750.41409,20338.28028,22658.9953,24271.04913,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1437.474837,1442.311271,1860.248291,7328.67778,8250.621047,8643.8319,9527.3162,10197.6155,10929.29686,11707.23349,12646.87297,13107.56839,14096.82575,15723.49318,17308.50849,19259.62845,21728.01084,23592.37395
74,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2603.129754,9358.499401,9910.322527,10579.54655,11048.4298,11495.83266,11984.74122,12948.78997,13249.36118,14155.75775,14383.50945,15216.22235,19036.08216,20994.56665,28724.17652,36054.20631,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1816.204171,1982.179981,8241.318461,8211.132874,9156.110717,9752.830006,10916.47904,11106.15508,11854.67634,12266.83761,13204.65423,13709.30614,15853.48512,17253.99089,19764.42817,22088.18456,23698.47086,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1284.030669,1276.336411,1705.234603,7030.951589,7944.125118,8313.679682,9165.692589,9814.782088,10521.91063,11261.75302,12197.93464,12588.11051,13595.03451,15280.39216,16809.36594,18722.30704,21178.03896,23049.15452
75,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,9103.677176,9639.866501,10271.58783,10742.86126,11167.27639,11628.47887,12559.34851,12837.83222,13685.2812,13896.90922,14687.32973,18361.56784,20240.39648,27605.02052,34595.84589,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1655.453325,1816.204171,7971.116989,7897.056525,8827.408338,9406.251232,10563.55383,10715.37987,11426.56316,11816.70085,12715.10934,13204.65423,15404.65201,16775.3458,19209.44488,21535.8367,23143.40811,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1555.22624,6737.333251,7642.379917,7989.216606,8810.614318,9439.467903,10123.26364,10826.34083,11760.32054,12082.30896,13107.56839,14852.0928,16326.52834,18202.18053,20645.72446,22522.88018
76,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,8853.819057,9375.279874,9970.987539,10445.48826,10848.44253,11283.96495,12183.89741,12442.87715,13235.74131,13433.51292,14186.30186,17725.05197,19535.2867,26562.92059,33237.83895,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1655.453325,7705.010106,7587.978255,8504.542509,9066.318097,10218.09012,10333.50512,11008.75547,11378.43977,12240.02189,12715.10934,14972.56772,16313.55713,18672.43783,21001.09934,22605.09799,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1409.985295,6447.742427,7345.280106,7670.302093,8461.911876,9071.461153,9733.086484,10400.67053,11333.61843,11589.64873,12633.83682,14437.87463,15859.22187,17698.45339,20130.2454,22012.78969
77,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,2478.336588,8608.787009,9116.38007,9677.494121,10155.99394,10538.91599,10950.64016,11821.71128,12063.5318,12805.79518,12991.72558,13711.02462,17123.4481,18874.68372,25590.37885,31970.57195,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,1614.370723,7442.909314,7283.785789,8187.365772,8732.84879,9879.861205,9960.24018,10600.89827,10951.60488,11778.77827,12240.02189,14556.32355,15867.76499,18152.56886,20483.17056,22082.8202,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1233.91193,1269.288666,6162.100793,7052.723358,7356.800043,8119.421405,8710.557737,9351.120459,9984.429401,10917.43544,11109.63986,12173.28067,14037.0627,15406.72032,17210.37767,19630.82939,21518.1659
